group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
forward msg from pull (nb_writter:5 nb_readder:5),linear object poll,,,,218266.0,ns,637
forward msg from pull (nb_writter:5 nb_readder:5),linear object poll,,,,479686.0,ns,1274
forward msg from pull (nb_writter:5 nb_readder:5),linear object poll,,,,618297.0,ns,1911
forward msg from pull (nb_writter:5 nb_readder:5),linear object poll,,,,908917.0,ns,2548
forward msg from pull (nb_writter:5 nb_readder:5),linear object poll,,,,1107592.0,ns,3185
forward msg from pull (nb_writter:5 nb_readder:5),linear object poll,,,,1399848.0,ns,3822
forward msg from pull (nb_writter:5 nb_readder:5),linear object poll,,,,1652254.0,ns,4459
forward msg from pull (nb_writter:5 nb_readder:5),linear object poll,,,,1752372.0,ns,5096
forward msg from pull (nb_writter:5 nb_readder:5),linear object poll,,,,2077453.0,ns,5733
forward msg from pull (nb_writter:5 nb_readder:5),linear object poll,,,,2048565.0,ns,6370
forward msg from pull (nb_writter:5 nb_readder:5),linear object poll,,,,2366587.0,ns,7007
forward msg from pull (nb_writter:5 nb_readder:5),linear object poll,,,,2568388.0,ns,7644
forward msg from pull (nb_writter:5 nb_readder:5),linear object poll,,,,2724038.0,ns,8281
forward msg from pull (nb_writter:5 nb_readder:5),linear object poll,,,,2983518.0,ns,8918
forward msg from pull (nb_writter:5 nb_readder:5),linear object poll,,,,3336171.0,ns,9555
forward msg from pull (nb_writter:5 nb_readder:5),linear object poll,,,,3391298.0,ns,10192
forward msg from pull (nb_writter:5 nb_readder:5),linear object poll,,,,3553707.0,ns,10829
forward msg from pull (nb_writter:5 nb_readder:5),linear object poll,,,,3785565.0,ns,11466
forward msg from pull (nb_writter:5 nb_readder:5),linear object poll,,,,3896484.0,ns,12103
forward msg from pull (nb_writter:5 nb_readder:5),linear object poll,,,,4097424.0,ns,12740
forward msg from pull (nb_writter:5 nb_readder:5),linear object poll,,,,4306681.0,ns,13377
forward msg from pull (nb_writter:5 nb_readder:5),linear object poll,,,,4555673.0,ns,14014
forward msg from pull (nb_writter:5 nb_readder:5),linear object poll,,,,4803877.0,ns,14651
forward msg from pull (nb_writter:5 nb_readder:5),linear object poll,,,,5126566.0,ns,15288
forward msg from pull (nb_writter:5 nb_readder:5),linear object poll,,,,5150565.0,ns,15925
forward msg from pull (nb_writter:5 nb_readder:5),linear object poll,,,,5286122.0,ns,16562
forward msg from pull (nb_writter:5 nb_readder:5),linear object poll,,,,5490556.0,ns,17199
forward msg from pull (nb_writter:5 nb_readder:5),linear object poll,,,,5575590.0,ns,17836
forward msg from pull (nb_writter:5 nb_readder:5),linear object poll,,,,6172552.0,ns,18473
forward msg from pull (nb_writter:5 nb_readder:5),linear object poll,,,,6204379.0,ns,19110
forward msg from pull (nb_writter:5 nb_readder:5),linear object poll,,,,6457824.0,ns,19747
forward msg from pull (nb_writter:5 nb_readder:5),linear object poll,,,,6569656.0,ns,20384
forward msg from pull (nb_writter:5 nb_readder:5),linear object poll,,,,6823401.0,ns,21021
forward msg from pull (nb_writter:5 nb_readder:5),linear object poll,,,,7094465.0,ns,21658
forward msg from pull (nb_writter:5 nb_readder:5),linear object poll,,,,7103898.0,ns,22295
forward msg from pull (nb_writter:5 nb_readder:5),linear object poll,,,,7140423.0,ns,22932
forward msg from pull (nb_writter:5 nb_readder:5),linear object poll,,,,7960995.0,ns,23569
forward msg from pull (nb_writter:5 nb_readder:5),linear object poll,,,,7833110.0,ns,24206
forward msg from pull (nb_writter:5 nb_readder:5),linear object poll,,,,7867162.0,ns,24843
forward msg from pull (nb_writter:5 nb_readder:5),linear object poll,,,,8128834.0,ns,25480
forward msg from pull (nb_writter:5 nb_readder:5),linear object poll,,,,8318032.0,ns,26117
forward msg from pull (nb_writter:5 nb_readder:5),linear object poll,,,,8894512.0,ns,26754
forward msg from pull (nb_writter:5 nb_readder:5),linear object poll,,,,8904028.0,ns,27391
forward msg from pull (nb_writter:5 nb_readder:5),linear object poll,,,,9109683.0,ns,28028
forward msg from pull (nb_writter:5 nb_readder:5),linear object poll,,,,9503482.0,ns,28665
forward msg from pull (nb_writter:5 nb_readder:5),linear object poll,,,,9550596.0,ns,29302
forward msg from pull (nb_writter:5 nb_readder:5),linear object poll,,,,9704024.0,ns,29939
forward msg from pull (nb_writter:5 nb_readder:5),linear object poll,,,,9881161.0,ns,30576
forward msg from pull (nb_writter:5 nb_readder:5),linear object poll,,,,10042657.0,ns,31213
forward msg from pull (nb_writter:5 nb_readder:5),linear object poll,,,,10173897.0,ns,31850
forward msg from pull (nb_writter:5 nb_readder:5),linear object poll,,,,10752204.0,ns,32487
forward msg from pull (nb_writter:5 nb_readder:5),linear object poll,,,,11012868.0,ns,33124
forward msg from pull (nb_writter:5 nb_readder:5),linear object poll,,,,10616730.0,ns,33761
forward msg from pull (nb_writter:5 nb_readder:5),linear object poll,,,,10724730.0,ns,34398
forward msg from pull (nb_writter:5 nb_readder:5),linear object poll,,,,11166260.0,ns,35035
forward msg from pull (nb_writter:5 nb_readder:5),linear object poll,,,,11557525.0,ns,35672
forward msg from pull (nb_writter:5 nb_readder:5),linear object poll,,,,12031937.0,ns,36309
forward msg from pull (nb_writter:5 nb_readder:5),linear object poll,,,,11842450.0,ns,36946
forward msg from pull (nb_writter:5 nb_readder:5),linear object poll,,,,12451317.0,ns,37583
forward msg from pull (nb_writter:5 nb_readder:5),linear object poll,,,,12841306.0,ns,38220
forward msg from pull (nb_writter:5 nb_readder:5),linear object poll,,,,12510632.0,ns,38857
forward msg from pull (nb_writter:5 nb_readder:5),linear object poll,,,,12648805.0,ns,39494
forward msg from pull (nb_writter:5 nb_readder:5),linear object poll,,,,12877916.0,ns,40131
forward msg from pull (nb_writter:5 nb_readder:5),linear object poll,,,,13198788.0,ns,40768
forward msg from pull (nb_writter:5 nb_readder:5),linear object poll,,,,13446917.0,ns,41405
forward msg from pull (nb_writter:5 nb_readder:5),linear object poll,,,,13408984.0,ns,42042
forward msg from pull (nb_writter:5 nb_readder:5),linear object poll,,,,13753474.0,ns,42679
forward msg from pull (nb_writter:5 nb_readder:5),linear object poll,,,,14173525.0,ns,43316
forward msg from pull (nb_writter:5 nb_readder:5),linear object poll,,,,14062164.0,ns,43953
forward msg from pull (nb_writter:5 nb_readder:5),linear object poll,,,,14709982.0,ns,44590
forward msg from pull (nb_writter:5 nb_readder:5),linear object poll,,,,14018633.0,ns,45227
forward msg from pull (nb_writter:5 nb_readder:5),linear object poll,,,,14246643.0,ns,45864
forward msg from pull (nb_writter:5 nb_readder:5),linear object poll,,,,14981294.0,ns,46501
forward msg from pull (nb_writter:5 nb_readder:5),linear object poll,,,,15079747.0,ns,47138
forward msg from pull (nb_writter:5 nb_readder:5),linear object poll,,,,15402643.0,ns,47775
forward msg from pull (nb_writter:5 nb_readder:5),linear object poll,,,,15193666.0,ns,48412
forward msg from pull (nb_writter:5 nb_readder:5),linear object poll,,,,15835355.0,ns,49049
forward msg from pull (nb_writter:5 nb_readder:5),linear object poll,,,,16728341.0,ns,49686
forward msg from pull (nb_writter:5 nb_readder:5),linear object poll,,,,16316926.0,ns,50323
forward msg from pull (nb_writter:5 nb_readder:5),linear object poll,,,,16250268.0,ns,50960
forward msg from pull (nb_writter:5 nb_readder:5),linear object poll,,,,16403790.0,ns,51597
