group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
forward msg from pull (nb_writter:5 nb_readder:1),spin_lock object poll,,,,122700.0,ns,92
forward msg from pull (nb_writter:5 nb_readder:1),spin_lock object poll,,,,181435.0,ns,184
forward msg from pull (nb_writter:5 nb_readder:1),spin_lock object poll,,,,247255.0,ns,276
forward msg from pull (nb_writter:5 nb_readder:1),spin_lock object poll,,,,230770.0,ns,368
forward msg from pull (nb_writter:5 nb_readder:1),spin_lock object poll,,,,234454.0,ns,460
forward msg from pull (nb_writter:5 nb_readder:1),spin_lock object poll,,,,357782.0,ns,552
forward msg from pull (nb_writter:5 nb_readder:1),spin_lock object poll,,,,269054.0,ns,644
forward msg from pull (nb_writter:5 nb_readder:1),spin_lock object poll,,,,346126.0,ns,736
forward msg from pull (nb_writter:5 nb_readder:1),spin_lock object poll,,,,318806.0,ns,828
forward msg from pull (nb_writter:5 nb_readder:1),spin_lock object poll,,,,363078.0,ns,920
forward msg from pull (nb_writter:5 nb_readder:1),spin_lock object poll,,,,258152.0,ns,1012
forward msg from pull (nb_writter:5 nb_readder:1),spin_lock object poll,,,,431339.0,ns,1104
forward msg from pull (nb_writter:5 nb_readder:1),spin_lock object poll,,,,516775.0,ns,1196
forward msg from pull (nb_writter:5 nb_readder:1),spin_lock object poll,,,,582754.0,ns,1288
forward msg from pull (nb_writter:5 nb_readder:1),spin_lock object poll,,,,438684.0,ns,1380
forward msg from pull (nb_writter:5 nb_readder:1),spin_lock object poll,,,,395006.0,ns,1472
forward msg from pull (nb_writter:5 nb_readder:1),spin_lock object poll,,,,421380.0,ns,1564
forward msg from pull (nb_writter:5 nb_readder:1),spin_lock object poll,,,,478705.0,ns,1656
forward msg from pull (nb_writter:5 nb_readder:1),spin_lock object poll,,,,516132.0,ns,1748
forward msg from pull (nb_writter:5 nb_readder:1),spin_lock object poll,,,,784489.0,ns,1840
forward msg from pull (nb_writter:5 nb_readder:1),spin_lock object poll,,,,441910.0,ns,1932
forward msg from pull (nb_writter:5 nb_readder:1),spin_lock object poll,,,,707447.0,ns,2024
forward msg from pull (nb_writter:5 nb_readder:1),spin_lock object poll,,,,648013.0,ns,2116
forward msg from pull (nb_writter:5 nb_readder:1),spin_lock object poll,,,,686732.0,ns,2208
forward msg from pull (nb_writter:5 nb_readder:1),spin_lock object poll,,,,787431.0,ns,2300
forward msg from pull (nb_writter:5 nb_readder:1),spin_lock object poll,,,,609550.0,ns,2392
forward msg from pull (nb_writter:5 nb_readder:1),spin_lock object poll,,,,889210.0,ns,2484
forward msg from pull (nb_writter:5 nb_readder:1),spin_lock object poll,,,,781991.0,ns,2576
forward msg from pull (nb_writter:5 nb_readder:1),spin_lock object poll,,,,899312.0,ns,2668
forward msg from pull (nb_writter:5 nb_readder:1),spin_lock object poll,,,,622353.0,ns,2760
forward msg from pull (nb_writter:5 nb_readder:1),spin_lock object poll,,,,856337.0,ns,2852
forward msg from pull (nb_writter:5 nb_readder:1),spin_lock object poll,,,,809432.0,ns,2944
forward msg from pull (nb_writter:5 nb_readder:1),spin_lock object poll,,,,841599.0,ns,3036
forward msg from pull (nb_writter:5 nb_readder:1),spin_lock object poll,,,,948393.0,ns,3128
forward msg from pull (nb_writter:5 nb_readder:1),spin_lock object poll,,,,749230.0,ns,3220
forward msg from pull (nb_writter:5 nb_readder:1),spin_lock object poll,,,,1075779.0,ns,3312
forward msg from pull (nb_writter:5 nb_readder:1),spin_lock object poll,,,,779922.0,ns,3404
forward msg from pull (nb_writter:5 nb_readder:1),spin_lock object poll,,,,1204613.0,ns,3496
forward msg from pull (nb_writter:5 nb_readder:1),spin_lock object poll,,,,858566.0,ns,3588
forward msg from pull (nb_writter:5 nb_readder:1),spin_lock object poll,,,,2448139.0,ns,3680
forward msg from pull (nb_writter:5 nb_readder:1),spin_lock object poll,,,,991252.0,ns,3772
forward msg from pull (nb_writter:5 nb_readder:1),spin_lock object poll,,,,1313544.0,ns,3864
forward msg from pull (nb_writter:5 nb_readder:1),spin_lock object poll,,,,1845428.0,ns,3956
