group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
forward msg from pull (nb_writter:1 nb_readder:1),crate 'sharded-slab',,,,173666.0,ns,225
forward msg from pull (nb_writter:1 nb_readder:1),crate 'sharded-slab',,,,47070.0,ns,450
forward msg from pull (nb_writter:1 nb_readder:1),crate 'sharded-slab',,,,176716.0,ns,675
forward msg from pull (nb_writter:1 nb_readder:1),crate 'sharded-slab',,,,92425.0,ns,900
forward msg from pull (nb_writter:1 nb_readder:1),crate 'sharded-slab',,,,374040.0,ns,1125
forward msg from pull (nb_writter:1 nb_readder:1),crate 'sharded-slab',,,,136681.0,ns,1350
forward msg from pull (nb_writter:1 nb_readder:1),crate 'sharded-slab',,,,486833.0,ns,1575
forward msg from pull (nb_writter:1 nb_readder:1),crate 'sharded-slab',,,,243577.0,ns,1800
forward msg from pull (nb_writter:1 nb_readder:1),crate 'sharded-slab',,,,751800.0,ns,2025
forward msg from pull (nb_writter:1 nb_readder:1),crate 'sharded-slab',,,,1179022.0,ns,2250
forward msg from pull (nb_writter:1 nb_readder:1),crate 'sharded-slab',,,,1240099.0,ns,2475
forward msg from pull (nb_writter:1 nb_readder:1),crate 'sharded-slab',,,,1226287.0,ns,2700
forward msg from pull (nb_writter:1 nb_readder:1),crate 'sharded-slab',,,,1257634.0,ns,2925
forward msg from pull (nb_writter:1 nb_readder:1),crate 'sharded-slab',,,,1171687.0,ns,3150
forward msg from pull (nb_writter:1 nb_readder:1),crate 'sharded-slab',,,,1178325.0,ns,3375
forward msg from pull (nb_writter:1 nb_readder:1),crate 'sharded-slab',,,,1182198.0,ns,3600
forward msg from pull (nb_writter:1 nb_readder:1),crate 'sharded-slab',,,,1222008.0,ns,3825
forward msg from pull (nb_writter:1 nb_readder:1),crate 'sharded-slab',,,,1219842.0,ns,4050
forward msg from pull (nb_writter:1 nb_readder:1),crate 'sharded-slab',,,,2713619.0,ns,4275
forward msg from pull (nb_writter:1 nb_readder:1),crate 'sharded-slab',,,,2705283.0,ns,4500
forward msg from pull (nb_writter:1 nb_readder:1),crate 'sharded-slab',,,,2733940.0,ns,4725
forward msg from pull (nb_writter:1 nb_readder:1),crate 'sharded-slab',,,,2756720.0,ns,4950
forward msg from pull (nb_writter:1 nb_readder:1),crate 'sharded-slab',,,,2788716.0,ns,5175
forward msg from pull (nb_writter:1 nb_readder:1),crate 'sharded-slab',,,,2800034.0,ns,5400
forward msg from pull (nb_writter:1 nb_readder:1),crate 'sharded-slab',,,,2827181.0,ns,5625
forward msg from pull (nb_writter:1 nb_readder:1),crate 'sharded-slab',,,,2900508.0,ns,5850
forward msg from pull (nb_writter:1 nb_readder:1),crate 'sharded-slab',,,,2882532.0,ns,6075
forward msg from pull (nb_writter:1 nb_readder:1),crate 'sharded-slab',,,,2877780.0,ns,6300
forward msg from pull (nb_writter:1 nb_readder:1),crate 'sharded-slab',,,,2901549.0,ns,6525
forward msg from pull (nb_writter:1 nb_readder:1),crate 'sharded-slab',,,,2903807.0,ns,6750
forward msg from pull (nb_writter:1 nb_readder:1),crate 'sharded-slab',,,,2941641.0,ns,6975
forward msg from pull (nb_writter:1 nb_readder:1),crate 'sharded-slab',,,,2923021.0,ns,7200
forward msg from pull (nb_writter:1 nb_readder:1),crate 'sharded-slab',,,,2983845.0,ns,7425
forward msg from pull (nb_writter:1 nb_readder:1),crate 'sharded-slab',,,,3002714.0,ns,7650
forward msg from pull (nb_writter:1 nb_readder:1),crate 'sharded-slab',,,,3008516.0,ns,7875
forward msg from pull (nb_writter:1 nb_readder:1),crate 'sharded-slab',,,,3017952.0,ns,8100
forward msg from pull (nb_writter:1 nb_readder:1),crate 'sharded-slab',,,,5979523.0,ns,8325
forward msg from pull (nb_writter:1 nb_readder:1),crate 'sharded-slab',,,,5977934.0,ns,8550
forward msg from pull (nb_writter:1 nb_readder:1),crate 'sharded-slab',,,,6002690.0,ns,8775
forward msg from pull (nb_writter:1 nb_readder:1),crate 'sharded-slab',,,,6019371.0,ns,9000
forward msg from pull (nb_writter:1 nb_readder:1),crate 'sharded-slab',,,,6095128.0,ns,9225
forward msg from pull (nb_writter:1 nb_readder:1),crate 'sharded-slab',,,,6048031.0,ns,9450
forward msg from pull (nb_writter:1 nb_readder:1),crate 'sharded-slab',,,,6044742.0,ns,9675
forward msg from pull (nb_writter:1 nb_readder:1),crate 'sharded-slab',,,,6208749.0,ns,9900
forward msg from pull (nb_writter:1 nb_readder:1),crate 'sharded-slab',,,,6219475.0,ns,10125
forward msg from pull (nb_writter:1 nb_readder:1),crate 'sharded-slab',,,,6154890.0,ns,10350
forward msg from pull (nb_writter:1 nb_readder:1),crate 'sharded-slab',,,,6178843.0,ns,10575
forward msg from pull (nb_writter:1 nb_readder:1),crate 'sharded-slab',,,,6219480.0,ns,10800
forward msg from pull (nb_writter:1 nb_readder:1),crate 'sharded-slab',,,,6219757.0,ns,11025
forward msg from pull (nb_writter:1 nb_readder:1),crate 'sharded-slab',,,,6259552.0,ns,11250
forward msg from pull (nb_writter:1 nb_readder:1),crate 'sharded-slab',,,,6288365.0,ns,11475
forward msg from pull (nb_writter:1 nb_readder:1),crate 'sharded-slab',,,,6287151.0,ns,11700
forward msg from pull (nb_writter:1 nb_readder:1),crate 'sharded-slab',,,,6315646.0,ns,11925
forward msg from pull (nb_writter:1 nb_readder:1),crate 'sharded-slab',,,,6326352.0,ns,12150
forward msg from pull (nb_writter:1 nb_readder:1),crate 'sharded-slab',,,,5914654.0,ns,12375
forward msg from pull (nb_writter:1 nb_readder:1),crate 'sharded-slab',,,,6385022.0,ns,12600
forward msg from pull (nb_writter:1 nb_readder:1),crate 'sharded-slab',,,,6322361.0,ns,12825
forward msg from pull (nb_writter:1 nb_readder:1),crate 'sharded-slab',,,,6304113.0,ns,13050
forward msg from pull (nb_writter:1 nb_readder:1),crate 'sharded-slab',,,,6349730.0,ns,13275
forward msg from pull (nb_writter:1 nb_readder:1),crate 'sharded-slab',,,,6368690.0,ns,13500
forward msg from pull (nb_writter:1 nb_readder:1),crate 'sharded-slab',,,,6459818.0,ns,13725
forward msg from pull (nb_writter:1 nb_readder:1),crate 'sharded-slab',,,,6409236.0,ns,13950
forward msg from pull (nb_writter:1 nb_readder:1),crate 'sharded-slab',,,,6437046.0,ns,14175
forward msg from pull (nb_writter:1 nb_readder:1),crate 'sharded-slab',,,,6425679.0,ns,14400
forward msg from pull (nb_writter:1 nb_readder:1),crate 'sharded-slab',,,,6520152.0,ns,14625
forward msg from pull (nb_writter:1 nb_readder:1),crate 'sharded-slab',,,,6610939.0,ns,14850
forward msg from pull (nb_writter:1 nb_readder:1),crate 'sharded-slab',,,,6557360.0,ns,15075
forward msg from pull (nb_writter:1 nb_readder:1),crate 'sharded-slab',,,,6629544.0,ns,15300
forward msg from pull (nb_writter:1 nb_readder:1),crate 'sharded-slab',,,,6685955.0,ns,15525
forward msg from pull (nb_writter:1 nb_readder:1),crate 'sharded-slab',,,,6671812.0,ns,15750
forward msg from pull (nb_writter:1 nb_readder:1),crate 'sharded-slab',,,,6652791.0,ns,15975
forward msg from pull (nb_writter:1 nb_readder:1),crate 'sharded-slab',,,,6656605.0,ns,16200
forward msg from pull (nb_writter:1 nb_readder:1),crate 'sharded-slab',,,,12564319.0,ns,16425
forward msg from pull (nb_writter:1 nb_readder:1),crate 'sharded-slab',,,,12713521.0,ns,16650
forward msg from pull (nb_writter:1 nb_readder:1),crate 'sharded-slab',,,,12675000.0,ns,16875
forward msg from pull (nb_writter:1 nb_readder:1),crate 'sharded-slab',,,,12653488.0,ns,17100
forward msg from pull (nb_writter:1 nb_readder:1),crate 'sharded-slab',,,,12660018.0,ns,17325
forward msg from pull (nb_writter:1 nb_readder:1),crate 'sharded-slab',,,,12681547.0,ns,17550
forward msg from pull (nb_writter:1 nb_readder:1),crate 'sharded-slab',,,,12834736.0,ns,17775
forward msg from pull (nb_writter:1 nb_readder:1),crate 'sharded-slab',,,,12936541.0,ns,18000
forward msg from pull (nb_writter:1 nb_readder:1),crate 'sharded-slab',,,,12720031.0,ns,18225
forward msg from pull (nb_writter:1 nb_readder:1),crate 'sharded-slab',,,,12752987.0,ns,18450
forward msg from pull (nb_writter:1 nb_readder:1),crate 'sharded-slab',,,,12816365.0,ns,18675
forward msg from pull (nb_writter:1 nb_readder:1),crate 'sharded-slab',,,,12940151.0,ns,18900
forward msg from pull (nb_writter:1 nb_readder:1),crate 'sharded-slab',,,,12919978.0,ns,19125
forward msg from pull (nb_writter:1 nb_readder:1),crate 'sharded-slab',,,,13112029.0,ns,19350
forward msg from pull (nb_writter:1 nb_readder:1),crate 'sharded-slab',,,,13180410.0,ns,19575
forward msg from pull (nb_writter:1 nb_readder:1),crate 'sharded-slab',,,,13010720.0,ns,19800
forward msg from pull (nb_writter:1 nb_readder:1),crate 'sharded-slab',,,,12927905.0,ns,20025
forward msg from pull (nb_writter:1 nb_readder:1),crate 'sharded-slab',,,,12811612.0,ns,20250
forward msg from pull (nb_writter:1 nb_readder:1),crate 'sharded-slab',,,,12979603.0,ns,20475
forward msg from pull (nb_writter:1 nb_readder:1),crate 'sharded-slab',,,,13280379.0,ns,20700
forward msg from pull (nb_writter:1 nb_readder:1),crate 'sharded-slab',,,,13106471.0,ns,20925
forward msg from pull (nb_writter:1 nb_readder:1),crate 'sharded-slab',,,,12988602.0,ns,21150
forward msg from pull (nb_writter:1 nb_readder:1),crate 'sharded-slab',,,,13031666.0,ns,21375
forward msg from pull (nb_writter:1 nb_readder:1),crate 'sharded-slab',,,,13180260.0,ns,21600
forward msg from pull (nb_writter:1 nb_readder:1),crate 'sharded-slab',,,,13265371.0,ns,21825
forward msg from pull (nb_writter:1 nb_readder:1),crate 'sharded-slab',,,,13450061.0,ns,22050
forward msg from pull (nb_writter:1 nb_readder:1),crate 'sharded-slab',,,,13321703.0,ns,22275
forward msg from pull (nb_writter:1 nb_readder:1),crate 'sharded-slab',,,,13148661.0,ns,22500
