group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
forward msg from pull (nb_writter:1 nb_readder:5),none object poll,,,,251833.0,ns,711
forward msg from pull (nb_writter:1 nb_readder:5),none object poll,,,,420383.0,ns,1422
forward msg from pull (nb_writter:1 nb_readder:5),none object poll,,,,613475.0,ns,2133
forward msg from pull (nb_writter:1 nb_readder:5),none object poll,,,,956587.0,ns,2844
forward msg from pull (nb_writter:1 nb_readder:5),none object poll,,,,1059241.0,ns,3555
forward msg from pull (nb_writter:1 nb_readder:5),none object poll,,,,1223340.0,ns,4266
forward msg from pull (nb_writter:1 nb_readder:5),none object poll,,,,1429565.0,ns,4977
forward msg from pull (nb_writter:1 nb_readder:5),none object poll,,,,1737297.0,ns,5688
forward msg from pull (nb_writter:1 nb_readder:5),none object poll,,,,1724704.0,ns,6399
forward msg from pull (nb_writter:1 nb_readder:5),none object poll,,,,2241975.0,ns,7110
forward msg from pull (nb_writter:1 nb_readder:5),none object poll,,,,2324474.0,ns,7821
forward msg from pull (nb_writter:1 nb_readder:5),none object poll,,,,2528209.0,ns,8532
forward msg from pull (nb_writter:1 nb_readder:5),none object poll,,,,2696748.0,ns,9243
forward msg from pull (nb_writter:1 nb_readder:5),none object poll,,,,2915599.0,ns,9954
forward msg from pull (nb_writter:1 nb_readder:5),none object poll,,,,2946271.0,ns,10665
forward msg from pull (nb_writter:1 nb_readder:5),none object poll,,,,3342114.0,ns,11376
forward msg from pull (nb_writter:1 nb_readder:5),none object poll,,,,3481375.0,ns,12087
forward msg from pull (nb_writter:1 nb_readder:5),none object poll,,,,3785867.0,ns,12798
forward msg from pull (nb_writter:1 nb_readder:5),none object poll,,,,3930453.0,ns,13509
forward msg from pull (nb_writter:1 nb_readder:5),none object poll,,,,4151118.0,ns,14220
forward msg from pull (nb_writter:1 nb_readder:5),none object poll,,,,4217491.0,ns,14931
forward msg from pull (nb_writter:1 nb_readder:5),none object poll,,,,4744431.0,ns,15642
forward msg from pull (nb_writter:1 nb_readder:5),none object poll,,,,4781518.0,ns,16353
forward msg from pull (nb_writter:1 nb_readder:5),none object poll,,,,5030977.0,ns,17064
forward msg from pull (nb_writter:1 nb_readder:5),none object poll,,,,5159657.0,ns,17775
forward msg from pull (nb_writter:1 nb_readder:5),none object poll,,,,5435169.0,ns,18486
forward msg from pull (nb_writter:1 nb_readder:5),none object poll,,,,5880552.0,ns,19197
forward msg from pull (nb_writter:1 nb_readder:5),none object poll,,,,5608969.0,ns,19908
forward msg from pull (nb_writter:1 nb_readder:5),none object poll,,,,5952959.0,ns,20619
forward msg from pull (nb_writter:1 nb_readder:5),none object poll,,,,6102832.0,ns,21330
forward msg from pull (nb_writter:1 nb_readder:5),none object poll,,,,6650810.0,ns,22041
forward msg from pull (nb_writter:1 nb_readder:5),none object poll,,,,7080670.0,ns,22752
forward msg from pull (nb_writter:1 nb_readder:5),none object poll,,,,6635741.0,ns,23463
forward msg from pull (nb_writter:1 nb_readder:5),none object poll,,,,7732093.0,ns,24174
forward msg from pull (nb_writter:1 nb_readder:5),none object poll,,,,7313886.0,ns,24885
forward msg from pull (nb_writter:1 nb_readder:5),none object poll,,,,7620365.0,ns,25596
forward msg from pull (nb_writter:1 nb_readder:5),none object poll,,,,7578526.0,ns,26307
forward msg from pull (nb_writter:1 nb_readder:5),none object poll,,,,7362861.0,ns,27018
forward msg from pull (nb_writter:1 nb_readder:5),none object poll,,,,7815875.0,ns,27729
forward msg from pull (nb_writter:1 nb_readder:5),none object poll,,,,8004553.0,ns,28440
forward msg from pull (nb_writter:1 nb_readder:5),none object poll,,,,8455202.0,ns,29151
forward msg from pull (nb_writter:1 nb_readder:5),none object poll,,,,8681385.0,ns,29862
forward msg from pull (nb_writter:1 nb_readder:5),none object poll,,,,8811144.0,ns,30573
forward msg from pull (nb_writter:1 nb_readder:5),none object poll,,,,9870603.0,ns,31284
forward msg from pull (nb_writter:1 nb_readder:5),none object poll,,,,9543745.0,ns,31995
forward msg from pull (nb_writter:1 nb_readder:5),none object poll,,,,9510378.0,ns,32706
forward msg from pull (nb_writter:1 nb_readder:5),none object poll,,,,9374306.0,ns,33417
forward msg from pull (nb_writter:1 nb_readder:5),none object poll,,,,9948611.0,ns,34128
forward msg from pull (nb_writter:1 nb_readder:5),none object poll,,,,10324361.0,ns,34839
forward msg from pull (nb_writter:1 nb_readder:5),none object poll,,,,9617352.0,ns,35550
forward msg from pull (nb_writter:1 nb_readder:5),none object poll,,,,9690685.0,ns,36261
forward msg from pull (nb_writter:1 nb_readder:5),none object poll,,,,10447497.0,ns,36972
forward msg from pull (nb_writter:1 nb_readder:5),none object poll,,,,10795232.0,ns,37683
forward msg from pull (nb_writter:1 nb_readder:5),none object poll,,,,11738615.0,ns,38394
forward msg from pull (nb_writter:1 nb_readder:5),none object poll,,,,11008496.0,ns,39105
forward msg from pull (nb_writter:1 nb_readder:5),none object poll,,,,11065335.0,ns,39816
forward msg from pull (nb_writter:1 nb_readder:5),none object poll,,,,11409391.0,ns,40527
forward msg from pull (nb_writter:1 nb_readder:5),none object poll,,,,11622745.0,ns,41238
forward msg from pull (nb_writter:1 nb_readder:5),none object poll,,,,12186512.0,ns,41949
forward msg from pull (nb_writter:1 nb_readder:5),none object poll,,,,12708989.0,ns,42660
forward msg from pull (nb_writter:1 nb_readder:5),none object poll,,,,12097445.0,ns,43371
forward msg from pull (nb_writter:1 nb_readder:5),none object poll,,,,12912329.0,ns,44082
forward msg from pull (nb_writter:1 nb_readder:5),none object poll,,,,12488544.0,ns,44793
forward msg from pull (nb_writter:1 nb_readder:5),none object poll,,,,13115543.0,ns,45504
forward msg from pull (nb_writter:1 nb_readder:5),none object poll,,,,13146948.0,ns,46215
forward msg from pull (nb_writter:1 nb_readder:5),none object poll,,,,14094518.0,ns,46926
forward msg from pull (nb_writter:1 nb_readder:5),none object poll,,,,12701115.0,ns,47637
forward msg from pull (nb_writter:1 nb_readder:5),none object poll,,,,12990945.0,ns,48348
forward msg from pull (nb_writter:1 nb_readder:5),none object poll,,,,13909676.0,ns,49059
forward msg from pull (nb_writter:1 nb_readder:5),none object poll,,,,14397517.0,ns,49770
forward msg from pull (nb_writter:1 nb_readder:5),none object poll,,,,13921297.0,ns,50481
forward msg from pull (nb_writter:1 nb_readder:5),none object poll,,,,15439093.0,ns,51192
forward msg from pull (nb_writter:1 nb_readder:5),none object poll,,,,15855907.0,ns,51903
forward msg from pull (nb_writter:1 nb_readder:5),none object poll,,,,15444454.0,ns,52614
forward msg from pull (nb_writter:1 nb_readder:5),none object poll,,,,15377398.0,ns,53325
forward msg from pull (nb_writter:1 nb_readder:5),none object poll,,,,16115619.0,ns,54036
forward msg from pull (nb_writter:1 nb_readder:5),none object poll,,,,16534843.0,ns,54747
forward msg from pull (nb_writter:1 nb_readder:5),none object poll,,,,17289441.0,ns,55458
forward msg from pull (nb_writter:1 nb_readder:5),none object poll,,,,16581913.0,ns,56169
forward msg from pull (nb_writter:1 nb_readder:5),none object poll,,,,16425918.0,ns,56880
forward msg from pull (nb_writter:1 nb_readder:5),none object poll,,,,16480373.0,ns,57591
forward msg from pull (nb_writter:1 nb_readder:5),none object poll,,,,16689758.0,ns,58302
forward msg from pull (nb_writter:1 nb_readder:5),none object poll,,,,16016223.0,ns,59013
forward msg from pull (nb_writter:1 nb_readder:5),none object poll,,,,15765660.0,ns,59724
forward msg from pull (nb_writter:1 nb_readder:5),none object poll,,,,17150609.0,ns,60435
forward msg from pull (nb_writter:1 nb_readder:5),none object poll,,,,16959848.0,ns,61146
forward msg from pull (nb_writter:1 nb_readder:5),none object poll,,,,16997593.0,ns,61857
forward msg from pull (nb_writter:1 nb_readder:5),none object poll,,,,18881936.0,ns,62568
forward msg from pull (nb_writter:1 nb_readder:5),none object poll,,,,16192104.0,ns,63279
forward msg from pull (nb_writter:1 nb_readder:5),none object poll,,,,18904194.0,ns,63990
forward msg from pull (nb_writter:1 nb_readder:5),none object poll,,,,20574512.0,ns,64701
forward msg from pull (nb_writter:1 nb_readder:5),none object poll,,,,19041898.0,ns,65412
forward msg from pull (nb_writter:1 nb_readder:5),none object poll,,,,19703917.0,ns,66123
forward msg from pull (nb_writter:1 nb_readder:5),none object poll,,,,17493031.0,ns,66834
forward msg from pull (nb_writter:1 nb_readder:5),none object poll,,,,20296026.0,ns,67545
forward msg from pull (nb_writter:1 nb_readder:5),none object poll,,,,17841338.0,ns,68256
forward msg from pull (nb_writter:1 nb_readder:5),none object poll,,,,20952779.0,ns,68967
forward msg from pull (nb_writter:1 nb_readder:5),none object poll,,,,19619589.0,ns,69678
forward msg from pull (nb_writter:1 nb_readder:5),none object poll,,,,20188423.0,ns,70389
forward msg from pull (nb_writter:1 nb_readder:5),none object poll,,,,20354530.0,ns,71100
