group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
forward msg from pull (nb_writter:1 nb_readder:1),none object poll,,,,183153.0,ns,293
forward msg from pull (nb_writter:1 nb_readder:1),none object poll,,,,225213.0,ns,586
forward msg from pull (nb_writter:1 nb_readder:1),none object poll,,,,71252.0,ns,879
forward msg from pull (nb_writter:1 nb_readder:1),none object poll,,,,205255.0,ns,1172
forward msg from pull (nb_writter:1 nb_readder:1),none object poll,,,,1020654.0,ns,1465
forward msg from pull (nb_writter:1 nb_readder:1),none object poll,,,,165196.0,ns,1758
forward msg from pull (nb_writter:1 nb_readder:1),none object poll,,,,198080.0,ns,2051
forward msg from pull (nb_writter:1 nb_readder:1),none object poll,,,,451257.0,ns,2344
forward msg from pull (nb_writter:1 nb_readder:1),none object poll,,,,461267.0,ns,2637
forward msg from pull (nb_writter:1 nb_readder:1),none object poll,,,,179795.0,ns,2930
forward msg from pull (nb_writter:1 nb_readder:1),none object poll,,,,351584.0,ns,3223
forward msg from pull (nb_writter:1 nb_readder:1),none object poll,,,,244306.0,ns,3516
forward msg from pull (nb_writter:1 nb_readder:1),none object poll,,,,372651.0,ns,3809
forward msg from pull (nb_writter:1 nb_readder:1),none object poll,,,,280248.0,ns,4102
forward msg from pull (nb_writter:1 nb_readder:1),none object poll,,,,251071.0,ns,4395
forward msg from pull (nb_writter:1 nb_readder:1),none object poll,,,,922220.0,ns,4688
forward msg from pull (nb_writter:1 nb_readder:1),none object poll,,,,398092.0,ns,4981
forward msg from pull (nb_writter:1 nb_readder:1),none object poll,,,,451252.0,ns,5274
forward msg from pull (nb_writter:1 nb_readder:1),none object poll,,,,365628.0,ns,5567
forward msg from pull (nb_writter:1 nb_readder:1),none object poll,,,,442260.0,ns,5860
forward msg from pull (nb_writter:1 nb_readder:1),none object poll,,,,452060.0,ns,6153
forward msg from pull (nb_writter:1 nb_readder:1),none object poll,,,,1331672.0,ns,6446
forward msg from pull (nb_writter:1 nb_readder:1),none object poll,,,,4747510.0,ns,6739
forward msg from pull (nb_writter:1 nb_readder:1),none object poll,,,,4243215.0,ns,7032
forward msg from pull (nb_writter:1 nb_readder:1),none object poll,,,,1223012.0,ns,7325
forward msg from pull (nb_writter:1 nb_readder:1),none object poll,,,,4817418.0,ns,7618
forward msg from pull (nb_writter:1 nb_readder:1),none object poll,,,,5108238.0,ns,7911
forward msg from pull (nb_writter:1 nb_readder:1),none object poll,,,,5323249.0,ns,8204
forward msg from pull (nb_writter:1 nb_readder:1),none object poll,,,,5469845.0,ns,8497
forward msg from pull (nb_writter:1 nb_readder:1),none object poll,,,,5670607.0,ns,8790
forward msg from pull (nb_writter:1 nb_readder:1),none object poll,,,,5929943.0,ns,9083
forward msg from pull (nb_writter:1 nb_readder:1),none object poll,,,,6191600.0,ns,9376
forward msg from pull (nb_writter:1 nb_readder:1),none object poll,,,,6332604.0,ns,9669
forward msg from pull (nb_writter:1 nb_readder:1),none object poll,,,,6522148.0,ns,9962
forward msg from pull (nb_writter:1 nb_readder:1),none object poll,,,,6649963.0,ns,10255
forward msg from pull (nb_writter:1 nb_readder:1),none object poll,,,,6887347.0,ns,10548
forward msg from pull (nb_writter:1 nb_readder:1),none object poll,,,,6392440.0,ns,10841
forward msg from pull (nb_writter:1 nb_readder:1),none object poll,,,,7389423.0,ns,11134
forward msg from pull (nb_writter:1 nb_readder:1),none object poll,,,,7569908.0,ns,11427
forward msg from pull (nb_writter:1 nb_readder:1),none object poll,,,,7704124.0,ns,11720
forward msg from pull (nb_writter:1 nb_readder:1),none object poll,,,,7937342.0,ns,12013
forward msg from pull (nb_writter:1 nb_readder:1),none object poll,,,,7853989.0,ns,12306
forward msg from pull (nb_writter:1 nb_readder:1),none object poll,,,,8396900.0,ns,12599
forward msg from pull (nb_writter:1 nb_readder:1),none object poll,,,,8350803.0,ns,12892
forward msg from pull (nb_writter:1 nb_readder:1),none object poll,,,,8796916.0,ns,13185
forward msg from pull (nb_writter:1 nb_readder:1),none object poll,,,,8195366.0,ns,13478
forward msg from pull (nb_writter:1 nb_readder:1),none object poll,,,,6842448.0,ns,13771
forward msg from pull (nb_writter:1 nb_readder:1),none object poll,,,,7619979.0,ns,14064
forward msg from pull (nb_writter:1 nb_readder:1),none object poll,,,,9136622.0,ns,14357
forward msg from pull (nb_writter:1 nb_readder:1),none object poll,,,,9244002.0,ns,14650
forward msg from pull (nb_writter:1 nb_readder:1),none object poll,,,,9995473.0,ns,14943
forward msg from pull (nb_writter:1 nb_readder:1),none object poll,,,,10020733.0,ns,15236
forward msg from pull (nb_writter:1 nb_readder:1),none object poll,,,,7962586.0,ns,15529
forward msg from pull (nb_writter:1 nb_readder:1),none object poll,,,,8423507.0,ns,15822
forward msg from pull (nb_writter:1 nb_readder:1),none object poll,,,,10647389.0,ns,16115
forward msg from pull (nb_writter:1 nb_readder:1),none object poll,,,,10324408.0,ns,16408
forward msg from pull (nb_writter:1 nb_readder:1),none object poll,,,,11131415.0,ns,16701
forward msg from pull (nb_writter:1 nb_readder:1),none object poll,,,,11169510.0,ns,16994
forward msg from pull (nb_writter:1 nb_readder:1),none object poll,,,,9187908.0,ns,17287
forward msg from pull (nb_writter:1 nb_readder:1),none object poll,,,,12006204.0,ns,17580
forward msg from pull (nb_writter:1 nb_readder:1),none object poll,,,,8451043.0,ns,17873
forward msg from pull (nb_writter:1 nb_readder:1),none object poll,,,,9177127.0,ns,18166
forward msg from pull (nb_writter:1 nb_readder:1),none object poll,,,,12475610.0,ns,18459
forward msg from pull (nb_writter:1 nb_readder:1),none object poll,,,,12556690.0,ns,18752
forward msg from pull (nb_writter:1 nb_readder:1),none object poll,,,,10099125.0,ns,19045
forward msg from pull (nb_writter:1 nb_readder:1),none object poll,,,,12778102.0,ns,19338
forward msg from pull (nb_writter:1 nb_readder:1),none object poll,,,,10753628.0,ns,19631
forward msg from pull (nb_writter:1 nb_readder:1),none object poll,,,,13370283.0,ns,19924
forward msg from pull (nb_writter:1 nb_readder:1),none object poll,,,,13008537.0,ns,20217
forward msg from pull (nb_writter:1 nb_readder:1),none object poll,,,,12674004.0,ns,20510
forward msg from pull (nb_writter:1 nb_readder:1),none object poll,,,,13580442.0,ns,20803
forward msg from pull (nb_writter:1 nb_readder:1),none object poll,,,,14156750.0,ns,21096
forward msg from pull (nb_writter:1 nb_readder:1),none object poll,,,,13971088.0,ns,21389
forward msg from pull (nb_writter:1 nb_readder:1),none object poll,,,,14497041.0,ns,21682
forward msg from pull (nb_writter:1 nb_readder:1),none object poll,,,,14565542.0,ns,21975
forward msg from pull (nb_writter:1 nb_readder:1),none object poll,,,,13150921.0,ns,22268
forward msg from pull (nb_writter:1 nb_readder:1),none object poll,,,,13818440.0,ns,22561
forward msg from pull (nb_writter:1 nb_readder:1),none object poll,,,,14993636.0,ns,22854
forward msg from pull (nb_writter:1 nb_readder:1),none object poll,,,,14556174.0,ns,23147
forward msg from pull (nb_writter:1 nb_readder:1),none object poll,,,,15773967.0,ns,23440
forward msg from pull (nb_writter:1 nb_readder:1),none object poll,,,,15352280.0,ns,23733
forward msg from pull (nb_writter:1 nb_readder:1),none object poll,,,,16171965.0,ns,24026
forward msg from pull (nb_writter:1 nb_readder:1),none object poll,,,,15604878.0,ns,24319
forward msg from pull (nb_writter:1 nb_readder:1),none object poll,,,,16007213.0,ns,24612
forward msg from pull (nb_writter:1 nb_readder:1),none object poll,,,,16976999.0,ns,24905
forward msg from pull (nb_writter:1 nb_readder:1),none object poll,,,,16302995.0,ns,25198
