group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
forward msg from pull (nb_writter:1 nb_readder:1),linear object poll,,,,173269.0,ns,4350
forward msg from pull (nb_writter:1 nb_readder:1),linear object poll,,,,447608.0,ns,8700
forward msg from pull (nb_writter:1 nb_readder:1),linear object poll,,,,576116.0,ns,13050
forward msg from pull (nb_writter:1 nb_readder:1),linear object poll,,,,747393.0,ns,17400
forward msg from pull (nb_writter:1 nb_readder:1),linear object poll,,,,1039757.0,ns,21750
forward msg from pull (nb_writter:1 nb_readder:1),linear object poll,,,,1138810.0,ns,26100
forward msg from pull (nb_writter:1 nb_readder:1),linear object poll,,,,1384921.0,ns,30450
forward msg from pull (nb_writter:1 nb_readder:1),linear object poll,,,,1575725.0,ns,34800
forward msg from pull (nb_writter:1 nb_readder:1),linear object poll,,,,1820576.0,ns,39150
forward msg from pull (nb_writter:1 nb_readder:1),linear object poll,,,,2119441.0,ns,43500
forward msg from pull (nb_writter:1 nb_readder:1),linear object poll,,,,2267234.0,ns,47850
forward msg from pull (nb_writter:1 nb_readder:1),linear object poll,,,,2254125.0,ns,52200
forward msg from pull (nb_writter:1 nb_readder:1),linear object poll,,,,2398810.0,ns,56550
forward msg from pull (nb_writter:1 nb_readder:1),linear object poll,,,,2560313.0,ns,60900
forward msg from pull (nb_writter:1 nb_readder:1),linear object poll,,,,2796726.0,ns,65250
forward msg from pull (nb_writter:1 nb_readder:1),linear object poll,,,,2964036.0,ns,69600
forward msg from pull (nb_writter:1 nb_readder:1),linear object poll,,,,3299060.0,ns,73950
forward msg from pull (nb_writter:1 nb_readder:1),linear object poll,,,,3349926.0,ns,78300
forward msg from pull (nb_writter:1 nb_readder:1),linear object poll,,,,3510277.0,ns,82650
forward msg from pull (nb_writter:1 nb_readder:1),linear object poll,,,,3816274.0,ns,87000
forward msg from pull (nb_writter:1 nb_readder:1),linear object poll,,,,4280525.0,ns,91350
forward msg from pull (nb_writter:1 nb_readder:1),linear object poll,,,,4051987.0,ns,95700
forward msg from pull (nb_writter:1 nb_readder:1),linear object poll,,,,4429203.0,ns,100050
forward msg from pull (nb_writter:1 nb_readder:1),linear object poll,,,,4429722.0,ns,104400
forward msg from pull (nb_writter:1 nb_readder:1),linear object poll,,,,4691446.0,ns,108750
forward msg from pull (nb_writter:1 nb_readder:1),linear object poll,,,,5004069.0,ns,113100
forward msg from pull (nb_writter:1 nb_readder:1),linear object poll,,,,5223863.0,ns,117450
forward msg from pull (nb_writter:1 nb_readder:1),linear object poll,,,,5281797.0,ns,121800
forward msg from pull (nb_writter:1 nb_readder:1),linear object poll,,,,5582473.0,ns,126150
forward msg from pull (nb_writter:1 nb_readder:1),linear object poll,,,,5977351.0,ns,130500
forward msg from pull (nb_writter:1 nb_readder:1),linear object poll,,,,5943666.0,ns,134850
forward msg from pull (nb_writter:1 nb_readder:1),linear object poll,,,,6245368.0,ns,139200
forward msg from pull (nb_writter:1 nb_readder:1),linear object poll,,,,6467692.0,ns,143550
forward msg from pull (nb_writter:1 nb_readder:1),linear object poll,,,,6239806.0,ns,147900
forward msg from pull (nb_writter:1 nb_readder:1),linear object poll,,,,6733531.0,ns,152250
forward msg from pull (nb_writter:1 nb_readder:1),linear object poll,,,,6741978.0,ns,156600
forward msg from pull (nb_writter:1 nb_readder:1),linear object poll,,,,7064563.0,ns,160950
forward msg from pull (nb_writter:1 nb_readder:1),linear object poll,,,,6959845.0,ns,165300
forward msg from pull (nb_writter:1 nb_readder:1),linear object poll,,,,7326708.0,ns,169650
forward msg from pull (nb_writter:1 nb_readder:1),linear object poll,,,,7812386.0,ns,174000
forward msg from pull (nb_writter:1 nb_readder:1),linear object poll,,,,7775755.0,ns,178350
forward msg from pull (nb_writter:1 nb_readder:1),linear object poll,,,,7760925.0,ns,182700
forward msg from pull (nb_writter:1 nb_readder:1),linear object poll,,,,8027632.0,ns,187050
forward msg from pull (nb_writter:1 nb_readder:1),linear object poll,,,,8232042.0,ns,191400
forward msg from pull (nb_writter:1 nb_readder:1),linear object poll,,,,8673112.0,ns,195750
forward msg from pull (nb_writter:1 nb_readder:1),linear object poll,,,,9293244.0,ns,200100
forward msg from pull (nb_writter:1 nb_readder:1),linear object poll,,,,8923370.0,ns,204450
forward msg from pull (nb_writter:1 nb_readder:1),linear object poll,,,,9683488.0,ns,208800
forward msg from pull (nb_writter:1 nb_readder:1),linear object poll,,,,9737349.0,ns,213150
forward msg from pull (nb_writter:1 nb_readder:1),linear object poll,,,,9376782.0,ns,217500
forward msg from pull (nb_writter:1 nb_readder:1),linear object poll,,,,9680957.0,ns,221850
forward msg from pull (nb_writter:1 nb_readder:1),linear object poll,,,,9706932.0,ns,226200
forward msg from pull (nb_writter:1 nb_readder:1),linear object poll,,,,9892848.0,ns,230550
forward msg from pull (nb_writter:1 nb_readder:1),linear object poll,,,,10155431.0,ns,234900
forward msg from pull (nb_writter:1 nb_readder:1),linear object poll,,,,10783272.0,ns,239250
forward msg from pull (nb_writter:1 nb_readder:1),linear object poll,,,,10174002.0,ns,243600
