group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
forward msg from pull (nb_writter:1 nb_readder:5),mutex object poll,,,,195044.0,ns,974
forward msg from pull (nb_writter:1 nb_readder:5),mutex object poll,,,,429945.0,ns,1948
forward msg from pull (nb_writter:1 nb_readder:5),mutex object poll,,,,624614.0,ns,2922
forward msg from pull (nb_writter:1 nb_readder:5),mutex object poll,,,,916176.0,ns,3896
forward msg from pull (nb_writter:1 nb_readder:5),mutex object poll,,,,1008467.0,ns,4870
forward msg from pull (nb_writter:1 nb_readder:5),mutex object poll,,,,1247746.0,ns,5844
forward msg from pull (nb_writter:1 nb_readder:5),mutex object poll,,,,1373926.0,ns,6818
forward msg from pull (nb_writter:1 nb_readder:5),mutex object poll,,,,1658641.0,ns,7792
forward msg from pull (nb_writter:1 nb_readder:5),mutex object poll,,,,1864444.0,ns,8766
forward msg from pull (nb_writter:1 nb_readder:5),mutex object poll,,,,2090494.0,ns,9740
forward msg from pull (nb_writter:1 nb_readder:5),mutex object poll,,,,2245643.0,ns,10714
forward msg from pull (nb_writter:1 nb_readder:5),mutex object poll,,,,2466695.0,ns,11688
forward msg from pull (nb_writter:1 nb_readder:5),mutex object poll,,,,2569492.0,ns,12662
forward msg from pull (nb_writter:1 nb_readder:5),mutex object poll,,,,2846165.0,ns,13636
forward msg from pull (nb_writter:1 nb_readder:5),mutex object poll,,,,3041948.0,ns,14610
forward msg from pull (nb_writter:1 nb_readder:5),mutex object poll,,,,2999775.0,ns,15584
forward msg from pull (nb_writter:1 nb_readder:5),mutex object poll,,,,3487358.0,ns,16558
forward msg from pull (nb_writter:1 nb_readder:5),mutex object poll,,,,3652483.0,ns,17532
forward msg from pull (nb_writter:1 nb_readder:5),mutex object poll,,,,3887962.0,ns,18506
forward msg from pull (nb_writter:1 nb_readder:5),mutex object poll,,,,4184991.0,ns,19480
forward msg from pull (nb_writter:1 nb_readder:5),mutex object poll,,,,4435495.0,ns,20454
forward msg from pull (nb_writter:1 nb_readder:5),mutex object poll,,,,4414801.0,ns,21428
forward msg from pull (nb_writter:1 nb_readder:5),mutex object poll,,,,4403610.0,ns,22402
forward msg from pull (nb_writter:1 nb_readder:5),mutex object poll,,,,4932653.0,ns,23376
forward msg from pull (nb_writter:1 nb_readder:5),mutex object poll,,,,4869192.0,ns,24350
forward msg from pull (nb_writter:1 nb_readder:5),mutex object poll,,,,5282276.0,ns,25324
forward msg from pull (nb_writter:1 nb_readder:5),mutex object poll,,,,5498923.0,ns,26298
forward msg from pull (nb_writter:1 nb_readder:5),mutex object poll,,,,5590511.0,ns,27272
forward msg from pull (nb_writter:1 nb_readder:5),mutex object poll,,,,5842610.0,ns,28246
forward msg from pull (nb_writter:1 nb_readder:5),mutex object poll,,,,6156393.0,ns,29220
forward msg from pull (nb_writter:1 nb_readder:5),mutex object poll,,,,6068111.0,ns,30194
forward msg from pull (nb_writter:1 nb_readder:5),mutex object poll,,,,6584890.0,ns,31168
forward msg from pull (nb_writter:1 nb_readder:5),mutex object poll,,,,6653870.0,ns,32142
forward msg from pull (nb_writter:1 nb_readder:5),mutex object poll,,,,6675254.0,ns,33116
forward msg from pull (nb_writter:1 nb_readder:5),mutex object poll,,,,7043018.0,ns,34090
forward msg from pull (nb_writter:1 nb_readder:5),mutex object poll,,,,7326768.0,ns,35064
forward msg from pull (nb_writter:1 nb_readder:5),mutex object poll,,,,7266750.0,ns,36038
forward msg from pull (nb_writter:1 nb_readder:5),mutex object poll,,,,7704817.0,ns,37012
forward msg from pull (nb_writter:1 nb_readder:5),mutex object poll,,,,8113397.0,ns,37986
forward msg from pull (nb_writter:1 nb_readder:5),mutex object poll,,,,8157622.0,ns,38960
forward msg from pull (nb_writter:1 nb_readder:5),mutex object poll,,,,7897753.0,ns,39934
forward msg from pull (nb_writter:1 nb_readder:5),mutex object poll,,,,8330454.0,ns,40908
forward msg from pull (nb_writter:1 nb_readder:5),mutex object poll,,,,8605546.0,ns,41882
forward msg from pull (nb_writter:1 nb_readder:5),mutex object poll,,,,8969698.0,ns,42856
forward msg from pull (nb_writter:1 nb_readder:5),mutex object poll,,,,9552049.0,ns,43830
forward msg from pull (nb_writter:1 nb_readder:5),mutex object poll,,,,8901219.0,ns,44804
forward msg from pull (nb_writter:1 nb_readder:5),mutex object poll,,,,9393329.0,ns,45778
forward msg from pull (nb_writter:1 nb_readder:5),mutex object poll,,,,9714431.0,ns,46752
forward msg from pull (nb_writter:1 nb_readder:5),mutex object poll,,,,9577437.0,ns,47726
forward msg from pull (nb_writter:1 nb_readder:5),mutex object poll,,,,10167978.0,ns,48700
forward msg from pull (nb_writter:1 nb_readder:5),mutex object poll,,,,10771327.0,ns,49674
