group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
forward msg from pull (nb_writter:5 nb_readder:5),none object poll,,,,12412455.0,ns,11023
forward msg from pull (nb_writter:5 nb_readder:5),none object poll,,,,12048163.0,ns,11174
forward msg from pull (nb_writter:5 nb_readder:5),none object poll,,,,10560416.0,ns,11325
forward msg from pull (nb_writter:5 nb_readder:5),none object poll,,,,12016948.0,ns,11476
forward msg from pull (nb_writter:5 nb_readder:5),none object poll,,,,13090513.0,ns,11627
forward msg from pull (nb_writter:5 nb_readder:5),none object poll,,,,12935055.0,ns,11778
forward msg from pull (nb_writter:5 nb_readder:5),none object poll,,,,11726588.0,ns,11929
forward msg from pull (nb_writter:5 nb_readder:5),none object poll,,,,13401244.0,ns,12080
forward msg from pull (nb_writter:5 nb_readder:5),none object poll,,,,12433681.0,ns,12231
forward msg from pull (nb_writter:5 nb_readder:5),none object poll,,,,13897511.0,ns,12382
forward msg from pull (nb_writter:5 nb_readder:5),none object poll,,,,13561375.0,ns,12533
forward msg from pull (nb_writter:5 nb_readder:5),none object poll,,,,14424784.0,ns,12684
forward msg from pull (nb_writter:5 nb_readder:5),none object poll,,,,14970629.0,ns,12835
forward msg from pull (nb_writter:5 nb_readder:5),none object poll,,,,14819796.0,ns,12986
forward msg from pull (nb_writter:5 nb_readder:5),none object poll,,,,15028153.0,ns,13137
forward msg from pull (nb_writter:5 nb_readder:5),none object poll,,,,15751589.0,ns,13288
forward msg from pull (nb_writter:5 nb_readder:5),none object poll,,,,15693714.0,ns,13439
forward msg from pull (nb_writter:5 nb_readder:5),none object poll,,,,13624450.0,ns,13590
forward msg from pull (nb_writter:5 nb_readder:5),none object poll,,,,15877713.0,ns,13741
forward msg from pull (nb_writter:5 nb_readder:5),none object poll,,,,15821758.0,ns,13892
forward msg from pull (nb_writter:5 nb_readder:5),none object poll,,,,16813112.0,ns,14043
forward msg from pull (nb_writter:5 nb_readder:5),none object poll,,,,16076628.0,ns,14194
forward msg from pull (nb_writter:5 nb_readder:5),none object poll,,,,16570359.0,ns,14345
forward msg from pull (nb_writter:5 nb_readder:5),none object poll,,,,16203396.0,ns,14496
forward msg from pull (nb_writter:5 nb_readder:5),none object poll,,,,17124879.0,ns,14647
forward msg from pull (nb_writter:5 nb_readder:5),none object poll,,,,17925475.0,ns,14798
forward msg from pull (nb_writter:5 nb_readder:5),none object poll,,,,17717984.0,ns,14949
forward msg from pull (nb_writter:5 nb_readder:5),none object poll,,,,17819374.0,ns,15100
