group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
forward msg from pull (nb_writter:5 nb_readder:1),mutex object poll,,,,94627.0,ns,60
forward msg from pull (nb_writter:5 nb_readder:1),mutex object poll,,,,204446.0,ns,120
forward msg from pull (nb_writter:5 nb_readder:1),mutex object poll,,,,148634.0,ns,180
forward msg from pull (nb_writter:5 nb_readder:1),mutex object poll,,,,312704.0,ns,240
forward msg from pull (nb_writter:5 nb_readder:1),mutex object poll,,,,200363.0,ns,300
forward msg from pull (nb_writter:5 nb_readder:1),mutex object poll,,,,258254.0,ns,360
forward msg from pull (nb_writter:5 nb_readder:1),mutex object poll,,,,268995.0,ns,420
forward msg from pull (nb_writter:5 nb_readder:1),mutex object poll,,,,412124.0,ns,480
forward msg from pull (nb_writter:5 nb_readder:1),mutex object poll,,,,348840.0,ns,540
forward msg from pull (nb_writter:5 nb_readder:1),mutex object poll,,,,237917.0,ns,600
forward msg from pull (nb_writter:5 nb_readder:1),mutex object poll,,,,405256.0,ns,660
forward msg from pull (nb_writter:5 nb_readder:1),mutex object poll,,,,309642.0,ns,720
forward msg from pull (nb_writter:5 nb_readder:1),mutex object poll,,,,320448.0,ns,780
forward msg from pull (nb_writter:5 nb_readder:1),mutex object poll,,,,359147.0,ns,840
forward msg from pull (nb_writter:5 nb_readder:1),mutex object poll,,,,378614.0,ns,900
forward msg from pull (nb_writter:5 nb_readder:1),mutex object poll,,,,354533.0,ns,960
forward msg from pull (nb_writter:5 nb_readder:1),mutex object poll,,,,422261.0,ns,1020
forward msg from pull (nb_writter:5 nb_readder:1),mutex object poll,,,,375070.0,ns,1080
forward msg from pull (nb_writter:5 nb_readder:1),mutex object poll,,,,510257.0,ns,1140
forward msg from pull (nb_writter:5 nb_readder:1),mutex object poll,,,,414266.0,ns,1200
forward msg from pull (nb_writter:5 nb_readder:1),mutex object poll,,,,396112.0,ns,1260
forward msg from pull (nb_writter:5 nb_readder:1),mutex object poll,,,,728593.0,ns,1320
forward msg from pull (nb_writter:5 nb_readder:1),mutex object poll,,,,628413.0,ns,1380
forward msg from pull (nb_writter:5 nb_readder:1),mutex object poll,,,,704960.0,ns,1440
forward msg from pull (nb_writter:5 nb_readder:1),mutex object poll,,,,572984.0,ns,1500
forward msg from pull (nb_writter:5 nb_readder:1),mutex object poll,,,,704833.0,ns,1560
forward msg from pull (nb_writter:5 nb_readder:1),mutex object poll,,,,548408.0,ns,1620
forward msg from pull (nb_writter:5 nb_readder:1),mutex object poll,,,,780740.0,ns,1680
forward msg from pull (nb_writter:5 nb_readder:1),mutex object poll,,,,669843.0,ns,1740
forward msg from pull (nb_writter:5 nb_readder:1),mutex object poll,,,,528837.0,ns,1800
forward msg from pull (nb_writter:5 nb_readder:1),mutex object poll,,,,687670.0,ns,1860
forward msg from pull (nb_writter:5 nb_readder:1),mutex object poll,,,,674015.0,ns,1920
forward msg from pull (nb_writter:5 nb_readder:1),mutex object poll,,,,702972.0,ns,1980
forward msg from pull (nb_writter:5 nb_readder:1),mutex object poll,,,,833955.0,ns,2040
forward msg from pull (nb_writter:5 nb_readder:1),mutex object poll,,,,745274.0,ns,2100
forward msg from pull (nb_writter:5 nb_readder:1),mutex object poll,,,,832103.0,ns,2160
forward msg from pull (nb_writter:5 nb_readder:1),mutex object poll,,,,974020.0,ns,2220
forward msg from pull (nb_writter:5 nb_readder:1),mutex object poll,,,,821593.0,ns,2280
forward msg from pull (nb_writter:5 nb_readder:1),mutex object poll,,,,923589.0,ns,2340
forward msg from pull (nb_writter:5 nb_readder:1),mutex object poll,,,,907176.0,ns,2400
forward msg from pull (nb_writter:5 nb_readder:1),mutex object poll,,,,846301.0,ns,2460
forward msg from pull (nb_writter:5 nb_readder:1),mutex object poll,,,,1020210.0,ns,2520
forward msg from pull (nb_writter:5 nb_readder:1),mutex object poll,,,,936695.0,ns,2580
forward msg from pull (nb_writter:5 nb_readder:1),mutex object poll,,,,884387.0,ns,2640
forward msg from pull (nb_writter:5 nb_readder:1),mutex object poll,,,,905682.0,ns,2700
forward msg from pull (nb_writter:5 nb_readder:1),mutex object poll,,,,1216205.0,ns,2760
forward msg from pull (nb_writter:5 nb_readder:1),mutex object poll,,,,935955.0,ns,2820
forward msg from pull (nb_writter:5 nb_readder:1),mutex object poll,,,,1100676.0,ns,2880
forward msg from pull (nb_writter:5 nb_readder:1),mutex object poll,,,,1025621.0,ns,2940
forward msg from pull (nb_writter:5 nb_readder:1),mutex object poll,,,,1060396.0,ns,3000
forward msg from pull (nb_writter:5 nb_readder:1),mutex object poll,,,,1137514.0,ns,3060
forward msg from pull (nb_writter:5 nb_readder:1),mutex object poll,,,,1094603.0,ns,3120
forward msg from pull (nb_writter:5 nb_readder:1),mutex object poll,,,,1140896.0,ns,3180
forward msg from pull (nb_writter:5 nb_readder:1),mutex object poll,,,,1057794.0,ns,3240
forward msg from pull (nb_writter:5 nb_readder:1),mutex object poll,,,,1069457.0,ns,3300
forward msg from pull (nb_writter:5 nb_readder:1),mutex object poll,,,,1092469.0,ns,3360
forward msg from pull (nb_writter:5 nb_readder:1),mutex object poll,,,,1067457.0,ns,3420
forward msg from pull (nb_writter:5 nb_readder:1),mutex object poll,,,,1127181.0,ns,3480
forward msg from pull (nb_writter:5 nb_readder:1),mutex object poll,,,,1252909.0,ns,3540
forward msg from pull (nb_writter:5 nb_readder:1),mutex object poll,,,,1366455.0,ns,3600
forward msg from pull (nb_writter:5 nb_readder:1),mutex object poll,,,,1236922.0,ns,3660
forward msg from pull (nb_writter:5 nb_readder:1),mutex object poll,,,,1186656.0,ns,3720
forward msg from pull (nb_writter:5 nb_readder:1),mutex object poll,,,,1141191.0,ns,3780
forward msg from pull (nb_writter:5 nb_readder:1),mutex object poll,,,,1147601.0,ns,3840
forward msg from pull (nb_writter:5 nb_readder:1),mutex object poll,,,,1524539.0,ns,3900
forward msg from pull (nb_writter:5 nb_readder:1),mutex object poll,,,,4193215.0,ns,3960
forward msg from pull (nb_writter:5 nb_readder:1),mutex object poll,,,,3991092.0,ns,4020
forward msg from pull (nb_writter:5 nb_readder:1),mutex object poll,,,,3128345.0,ns,4080
forward msg from pull (nb_writter:5 nb_readder:1),mutex object poll,,,,2868124.0,ns,4140
forward msg from pull (nb_writter:5 nb_readder:1),mutex object poll,,,,7036260.0,ns,4200
forward msg from pull (nb_writter:5 nb_readder:1),mutex object poll,,,,5587982.0,ns,4260
forward msg from pull (nb_writter:5 nb_readder:1),mutex object poll,,,,4602540.0,ns,4320
forward msg from pull (nb_writter:5 nb_readder:1),mutex object poll,,,,9056010.0,ns,4380
forward msg from pull (nb_writter:5 nb_readder:1),mutex object poll,,,,9021311.0,ns,4440
forward msg from pull (nb_writter:5 nb_readder:1),mutex object poll,,,,8022681.0,ns,4500
forward msg from pull (nb_writter:5 nb_readder:1),mutex object poll,,,,7671875.0,ns,4560
forward msg from pull (nb_writter:5 nb_readder:1),mutex object poll,,,,8518087.0,ns,4620
forward msg from pull (nb_writter:5 nb_readder:1),mutex object poll,,,,7410584.0,ns,4680
forward msg from pull (nb_writter:5 nb_readder:1),mutex object poll,,,,7304949.0,ns,4740
forward msg from pull (nb_writter:5 nb_readder:1),mutex object poll,,,,9417825.0,ns,4800
forward msg from pull (nb_writter:5 nb_readder:1),mutex object poll,,,,8899377.0,ns,4860
forward msg from pull (nb_writter:5 nb_readder:1),mutex object poll,,,,8610543.0,ns,4920
forward msg from pull (nb_writter:5 nb_readder:1),mutex object poll,,,,8544565.0,ns,4980
forward msg from pull (nb_writter:5 nb_readder:1),mutex object poll,,,,10288096.0,ns,5040
forward msg from pull (nb_writter:5 nb_readder:1),mutex object poll,,,,9507090.0,ns,5100
forward msg from pull (nb_writter:5 nb_readder:1),mutex object poll,,,,10880398.0,ns,5160
forward msg from pull (nb_writter:5 nb_readder:1),mutex object poll,,,,10469021.0,ns,5220
forward msg from pull (nb_writter:5 nb_readder:1),mutex object poll,,,,10302635.0,ns,5280
forward msg from pull (nb_writter:5 nb_readder:1),mutex object poll,,,,9366709.0,ns,5340
forward msg from pull (nb_writter:5 nb_readder:1),mutex object poll,,,,9766631.0,ns,5400
forward msg from pull (nb_writter:5 nb_readder:1),mutex object poll,,,,11779543.0,ns,5460
forward msg from pull (nb_writter:5 nb_readder:1),mutex object poll,,,,10361568.0,ns,5520
forward msg from pull (nb_writter:5 nb_readder:1),mutex object poll,,,,10606251.0,ns,5580
forward msg from pull (nb_writter:5 nb_readder:1),mutex object poll,,,,10863840.0,ns,5640
forward msg from pull (nb_writter:5 nb_readder:1),mutex object poll,,,,11192839.0,ns,5700
forward msg from pull (nb_writter:5 nb_readder:1),mutex object poll,,,,11819742.0,ns,5760
forward msg from pull (nb_writter:5 nb_readder:1),mutex object poll,,,,10512662.0,ns,5820
forward msg from pull (nb_writter:5 nb_readder:1),mutex object poll,,,,10484745.0,ns,5880
forward msg from pull (nb_writter:5 nb_readder:1),mutex object poll,,,,13239906.0,ns,5940
forward msg from pull (nb_writter:5 nb_readder:1),mutex object poll,,,,13211159.0,ns,6000
