group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
forward msg from pull (nb_writter:5 nb_readder:5),crate 'sharded-slab',,,,105868.0,ns,77
forward msg from pull (nb_writter:5 nb_readder:5),crate 'sharded-slab',,,,218549.0,ns,154
forward msg from pull (nb_writter:5 nb_readder:5),crate 'sharded-slab',,,,308439.0,ns,231
forward msg from pull (nb_writter:5 nb_readder:5),crate 'sharded-slab',,,,209906.0,ns,308
forward msg from pull (nb_writter:5 nb_readder:5),crate 'sharded-slab',,,,318654.0,ns,385
forward msg from pull (nb_writter:5 nb_readder:5),crate 'sharded-slab',,,,375892.0,ns,462
forward msg from pull (nb_writter:5 nb_readder:5),crate 'sharded-slab',,,,761350.0,ns,539
forward msg from pull (nb_writter:5 nb_readder:5),crate 'sharded-slab',,,,465614.0,ns,616
forward msg from pull (nb_writter:5 nb_readder:5),crate 'sharded-slab',,,,497944.0,ns,693
forward msg from pull (nb_writter:5 nb_readder:5),crate 'sharded-slab',,,,507899.0,ns,770
forward msg from pull (nb_writter:5 nb_readder:5),crate 'sharded-slab',,,,514235.0,ns,847
forward msg from pull (nb_writter:5 nb_readder:5),crate 'sharded-slab',,,,885632.0,ns,924
forward msg from pull (nb_writter:5 nb_readder:5),crate 'sharded-slab',,,,1070132.0,ns,1001
forward msg from pull (nb_writter:5 nb_readder:5),crate 'sharded-slab',,,,897807.0,ns,1078
forward msg from pull (nb_writter:5 nb_readder:5),crate 'sharded-slab',,,,829605.0,ns,1155
forward msg from pull (nb_writter:5 nb_readder:5),crate 'sharded-slab',,,,751735.0,ns,1232
forward msg from pull (nb_writter:5 nb_readder:5),crate 'sharded-slab',,,,959787.0,ns,1309
forward msg from pull (nb_writter:5 nb_readder:5),crate 'sharded-slab',,,,978728.0,ns,1386
forward msg from pull (nb_writter:5 nb_readder:5),crate 'sharded-slab',,,,998433.0,ns,1463
forward msg from pull (nb_writter:5 nb_readder:5),crate 'sharded-slab',,,,1082933.0,ns,1540
forward msg from pull (nb_writter:5 nb_readder:5),crate 'sharded-slab',,,,1055512.0,ns,1617
forward msg from pull (nb_writter:5 nb_readder:5),crate 'sharded-slab',,,,1258895.0,ns,1694
forward msg from pull (nb_writter:5 nb_readder:5),crate 'sharded-slab',,,,1234757.0,ns,1771
forward msg from pull (nb_writter:5 nb_readder:5),crate 'sharded-slab',,,,1174067.0,ns,1848
forward msg from pull (nb_writter:5 nb_readder:5),crate 'sharded-slab',,,,1356024.0,ns,1925
forward msg from pull (nb_writter:5 nb_readder:5),crate 'sharded-slab',,,,1195350.0,ns,2002
forward msg from pull (nb_writter:5 nb_readder:5),crate 'sharded-slab',,,,2034545.0,ns,2079
forward msg from pull (nb_writter:5 nb_readder:5),crate 'sharded-slab',,,,2945436.0,ns,2156
forward msg from pull (nb_writter:5 nb_readder:5),crate 'sharded-slab',,,,3110866.0,ns,2233
forward msg from pull (nb_writter:5 nb_readder:5),crate 'sharded-slab',,,,3473657.0,ns,2310
forward msg from pull (nb_writter:5 nb_readder:5),crate 'sharded-slab',,,,3102113.0,ns,2387
forward msg from pull (nb_writter:5 nb_readder:5),crate 'sharded-slab',,,,3210132.0,ns,2464
forward msg from pull (nb_writter:5 nb_readder:5),crate 'sharded-slab',,,,3800265.0,ns,2541
forward msg from pull (nb_writter:5 nb_readder:5),crate 'sharded-slab',,,,3355209.0,ns,2618
