group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
forward msg from pull (nb_writter:1 nb_readder:1),spin_lock object poll,,,,21514795.0,ns,424378
forward msg from pull (nb_writter:1 nb_readder:1),spin_lock object poll,,,,23236021.0,ns,430712
forward msg from pull (nb_writter:1 nb_readder:1),spin_lock object poll,,,,16379837.0,ns,437046
forward msg from pull (nb_writter:1 nb_readder:1),spin_lock object poll,,,,16397878.0,ns,443380
forward msg from pull (nb_writter:1 nb_readder:1),spin_lock object poll,,,,17642393.0,ns,449714
forward msg from pull (nb_writter:1 nb_readder:1),spin_lock object poll,,,,16283943.0,ns,456048
forward msg from pull (nb_writter:1 nb_readder:1),spin_lock object poll,,,,47347708.0,ns,462382
forward msg from pull (nb_writter:1 nb_readder:1),spin_lock object poll,,,,18171509.0,ns,468716
forward msg from pull (nb_writter:1 nb_readder:1),spin_lock object poll,,,,15833528.0,ns,475050
forward msg from pull (nb_writter:1 nb_readder:1),spin_lock object poll,,,,17068942.0,ns,481384
forward msg from pull (nb_writter:1 nb_readder:1),spin_lock object poll,,,,16485211.0,ns,487718
forward msg from pull (nb_writter:1 nb_readder:1),spin_lock object poll,,,,17259081.0,ns,494052
forward msg from pull (nb_writter:1 nb_readder:1),spin_lock object poll,,,,15855838.0,ns,500386
forward msg from pull (nb_writter:1 nb_readder:1),spin_lock object poll,,,,17501539.0,ns,506720
forward msg from pull (nb_writter:1 nb_readder:1),spin_lock object poll,,,,17669147.0,ns,513054
forward msg from pull (nb_writter:1 nb_readder:1),spin_lock object poll,,,,17886327.0,ns,519388
forward msg from pull (nb_writter:1 nb_readder:1),spin_lock object poll,,,,17084187.0,ns,525722
forward msg from pull (nb_writter:1 nb_readder:1),spin_lock object poll,,,,15700698.0,ns,532056
forward msg from pull (nb_writter:1 nb_readder:1),spin_lock object poll,,,,15134102.0,ns,538390
forward msg from pull (nb_writter:1 nb_readder:1),spin_lock object poll,,,,16924032.0,ns,544724
forward msg from pull (nb_writter:1 nb_readder:1),spin_lock object poll,,,,15729264.0,ns,551058
forward msg from pull (nb_writter:1 nb_readder:1),spin_lock object poll,,,,15575281.0,ns,557392
forward msg from pull (nb_writter:1 nb_readder:1),spin_lock object poll,,,,15088758.0,ns,563726
forward msg from pull (nb_writter:1 nb_readder:1),spin_lock object poll,,,,21724923.0,ns,570060
forward msg from pull (nb_writter:1 nb_readder:1),spin_lock object poll,,,,21284311.0,ns,576394
forward msg from pull (nb_writter:1 nb_readder:1),spin_lock object poll,,,,22079342.0,ns,582728
forward msg from pull (nb_writter:1 nb_readder:1),spin_lock object poll,,,,21779243.0,ns,589062
forward msg from pull (nb_writter:1 nb_readder:1),spin_lock object poll,,,,21943832.0,ns,595396
forward msg from pull (nb_writter:1 nb_readder:1),spin_lock object poll,,,,22193309.0,ns,601730
forward msg from pull (nb_writter:1 nb_readder:1),spin_lock object poll,,,,20210959.0,ns,608064
forward msg from pull (nb_writter:1 nb_readder:1),spin_lock object poll,,,,20994411.0,ns,614398
forward msg from pull (nb_writter:1 nb_readder:1),spin_lock object poll,,,,20937558.0,ns,620732
forward msg from pull (nb_writter:1 nb_readder:1),spin_lock object poll,,,,22764251.0,ns,627066
forward msg from pull (nb_writter:1 nb_readder:1),spin_lock object poll,,,,20874615.0,ns,633400
