group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
forward msg from pull (nb_writter:5 nb_readder:5),mutex object poll,,,,14124087.0,ns,35052
forward msg from pull (nb_writter:5 nb_readder:5),mutex object poll,,,,14780992.0,ns,35560
forward msg from pull (nb_writter:5 nb_readder:5),mutex object poll,,,,14785893.0,ns,36068
forward msg from pull (nb_writter:5 nb_readder:5),mutex object poll,,,,14858002.0,ns,36576
forward msg from pull (nb_writter:5 nb_readder:5),mutex object poll,,,,14916772.0,ns,37084
forward msg from pull (nb_writter:5 nb_readder:5),mutex object poll,,,,15281655.0,ns,37592
forward msg from pull (nb_writter:5 nb_readder:5),mutex object poll,,,,15436160.0,ns,38100
forward msg from pull (nb_writter:5 nb_readder:5),mutex object poll,,,,15666380.0,ns,38608
forward msg from pull (nb_writter:5 nb_readder:5),mutex object poll,,,,17331167.0,ns,39116
forward msg from pull (nb_writter:5 nb_readder:5),mutex object poll,,,,15225540.0,ns,39624
forward msg from pull (nb_writter:5 nb_readder:5),mutex object poll,,,,16087429.0,ns,40132
forward msg from pull (nb_writter:5 nb_readder:5),mutex object poll,,,,15930541.0,ns,40640
forward msg from pull (nb_writter:5 nb_readder:5),mutex object poll,,,,16322187.0,ns,41148
forward msg from pull (nb_writter:5 nb_readder:5),mutex object poll,,,,16430317.0,ns,41656
forward msg from pull (nb_writter:5 nb_readder:5),mutex object poll,,,,17448752.0,ns,42164
forward msg from pull (nb_writter:5 nb_readder:5),mutex object poll,,,,17262118.0,ns,42672
forward msg from pull (nb_writter:5 nb_readder:5),mutex object poll,,,,17223388.0,ns,43180
forward msg from pull (nb_writter:5 nb_readder:5),mutex object poll,,,,17777028.0,ns,43688
forward msg from pull (nb_writter:5 nb_readder:5),mutex object poll,,,,17694440.0,ns,44196
forward msg from pull (nb_writter:5 nb_readder:5),mutex object poll,,,,18162526.0,ns,44704
forward msg from pull (nb_writter:5 nb_readder:5),mutex object poll,,,,18614281.0,ns,45212
forward msg from pull (nb_writter:5 nb_readder:5),mutex object poll,,,,18520616.0,ns,45720
forward msg from pull (nb_writter:5 nb_readder:5),mutex object poll,,,,18342579.0,ns,46228
forward msg from pull (nb_writter:5 nb_readder:5),mutex object poll,,,,19387187.0,ns,46736
forward msg from pull (nb_writter:5 nb_readder:5),mutex object poll,,,,19089659.0,ns,47244
forward msg from pull (nb_writter:5 nb_readder:5),mutex object poll,,,,19373786.0,ns,47752
forward msg from pull (nb_writter:5 nb_readder:5),mutex object poll,,,,20236302.0,ns,48260
forward msg from pull (nb_writter:5 nb_readder:5),mutex object poll,,,,19129898.0,ns,48768
forward msg from pull (nb_writter:5 nb_readder:5),mutex object poll,,,,20349288.0,ns,49276
forward msg from pull (nb_writter:5 nb_readder:5),mutex object poll,,,,19666717.0,ns,49784
forward msg from pull (nb_writter:5 nb_readder:5),mutex object poll,,,,20627940.0,ns,50292
forward msg from pull (nb_writter:5 nb_readder:5),mutex object poll,,,,20373321.0,ns,50800
